,k,xzero,xt,ComponentA,ComponentB,Fatigue
286,3.8269002222,0.0530100569,0.2549795319,0.0717806815,3.5522027161,43.7100994201
287,3.9632601923,0.7952698721,0.8983397696,0.3472481315,2.5870254959,45.3504654839
288,3.8427556724,0.1153507948,0.1519085188,0.0412311493,3.6843144394,52.4758454919
289,3.7765791203,0.5145363962,0.9023851817,0.3948452578,2.2854147638,40.6327735946
290,3.8772253987,0.0350139315,0.3958375732,0.8845867911,0.4474830251,44.0404057837
291,3.8292002166,0.4621812079,0.50756658,0.8427074689,0.602304594,52.3049126608
292,3.9997018473,0.6211788095,0.9973998977,0.5251284322,1.8993446868,40.794418749
293,3.8499158193,0.6019271097,0.9592358656,0.5290237706,1.813218836,52.6608388491
294,3.96729299,0.5693507677,0.6655224904,0.2132113872,3.1214209482,43.9873946546
295,3.8958993418,0.6602903688,0.8764634592,0.658206302,1.3315938429,49.6564508842
296,3.8504702829,0.7072127637,0.9580486403,0.5344469191,1.792598303,52.8690099314
297,3.9693047918,0.4063923968,0.6531614898,0.207687018,3.1449317162,46.6919796985
298,3.7617393385,0.645034155,0.9062987178,0.5952604675,1.5225246213,36.3009868563
299,3.9114378614,0.475351035,0.6488178329,0.7900395402,0.821247292,46.9618963654
300,3.9467723092,0.480223265,0.9816787388,0.535643947,1.8327076116,47.3801813669
301,3.7958905161,0.5625135213,0.1923070024,0.0535270376,3.5927077417,43.3841547829
302,3.7681647265,0.1545875557,0.9270218112,0.5631336539,1.6461843557,44.0961559297
303,3.8600053273,0.0783229702,0.8294424441,0.6874001984,1.2066368994,42.2642991353
304,3.9951868051,0.6745849823,0.8665981674,0.3180949425,2.7243380881,44.4418554345
305,3.7742096405,0.8966609572,0.8438941024,0.6624964001,1.2738093403,41.6868382836
306,3.9387363461,0.5570819425,0.3071947848,0.0852630157,3.6029078073,43.7283849148
307,3.8139891829,0.5601286309,0.4754044465,0.1459485352,3.2573430485,41.0973636445
308,3.9543153102,0.4938455819,0.5809102304,0.8210834948,0.7074922759,47.7890686544
309,3.8370887575,0.8709207369,0.958999454,0.5084308201,1.8861945736,52.4940501131
310,3.9708765322,0.2983905967,0.3943098943,0.8882003773,0.4439424981,46.459588695
311,3.7799158763,0.8901071671,0.2201929148,0.0621111902,3.5451408023,41.3648869619
312,3.7856888658,0.429716766,0.683750558,0.2365888532,2.8900370786,41.6547825518
313,3.8521581843,0.8722240574,0.1519111236,0.041126737,3.6937314876,48.5035467981
314,3.9858700493,0.172100384,0.9964109992,0.4962345842,2.0079434827,47.0275818932
315,3.9350618897,0.147373839,0.0656352138,0.0169674842,3.8682937892,42.0384269723
316,3.9812365183,0.6615108151,0.8669170354,0.6795809033,1.2756642089,41.4220380795
317,3.9873378093,0.3010870988,0.7844494839,0.7307917991,1.0734240379,45.5858230254
318,3.8884637968,0.5559687045,0.2141239116,0.0584872071,3.6610384096,48.7525937778
319,3.9748676854,0.3973564841,0.9708106296,0.4240870172,2.2891779048,47.5194820419
320,3.7685594261,0.8483283437,0.8035631804,0.3082402803,2.6069376122,41.6124096711
321,3.7789434882,0.0681735307,0.2469011,0.0702745211,3.5133800444,39.4159408699
322,3.9933768347,0.1272290871,0.9879819696,0.5509397322,1.7932668709,44.7721547394
323,3.7926747885,0.8757099093,0.7553017304,0.2744950275,2.7516044182,38.3000943676
324,3.7677846634,0.921151046,0.9070527359,0.5962340568,1.5213031285,42.0571939735
325,3.876798937,0.6201166335,0.1492693377,0.0401122361,3.7212918628,40.4450105478
326,3.84342832,0.2541974133,0.1446636261,0.0391738021,3.6928666197,51.3397958311
327,3.9217253433,0.1427952529,0.6046898332,0.1904676845,3.174763398,45.8019646665
328,3.9859140844,0.5088292636,0.9362474157,0.6229267643,1.5029815209,41.7756711917
329,3.9679597998,0.7393506403,0.9417940037,0.6124736247,1.5376890788,45.4006152394
330,3.8875091804,0.1639918993,0.9714640181,0.510310623,1.9036719486,49.7658214749
331,3.8272442296,0.8090226749,0.2296210325,0.0641060232,3.5818948223,47.6863352369
332,3.9752121248,0.6736922204,0.4685972651,0.1365165943,3.4325297038,43.7573120802
333,3.8959782047,0.2455880491,0.9278390326,0.6088437655,1.5239361644,45.4861333436
334,3.9907943772,0.8296194542,0.7070243381,0.2301181932,3.0724399859,45.9967293686
335,3.818806071,0.5453888741,0.3305743333,0.0957288523,3.4532361487,44.1111690326
336,3.9491204357,0.0645802007,0.2177071207,0.9414430854,0.2312483082,47.9192058507
337,3.9651421821,0.9810440705,0.1911710535,0.9492071765,0.2014007671,44.1535808112
338,3.8216007541,0.3291424825,0.7619490417,0.2750101131,2.7706218984,46.2549021733
339,3.8681477465,0.2378650777,0.5206943622,0.8396898968,0.6201031645,45.0779867319
340,3.912309486,0.6308125782,0.2334491051,0.063732202,3.6629693874,48.8024072111
341,3.8752858523,0.7413839133,0.96020067,0.5471652065,1.7548642688,38.9570231695
342,3.9050853015,0.9756405732,0.8549217814,0.6762803125,1.2641529933,47.6940272798
343,3.9412038265,0.1792676135,0.9539199488,0.5892316649,1.6189217343,44.3650898376
344,3.8806980224,0.5674666705,0.1628815215,0.0438993781,3.7103377927,45.3486655658
345,3.967113424,7.90517e-05,0.972881661,0.569016927,1.7097587345,39.6310609273
346,3.7878125328,0.4897270771,0.5911726707,0.8064762389,0.7330317275,42.2717633458
347,3.7739927505,0.6104032183,0.6994991027,0.7542690896,0.9273866746,43.3725040443
348,3.8357177895,0.2284688509,0.958765175,0.5065442369,1.892757049,53.0285686908
349,3.9360926262,0.3674611697,0.5140266643,0.1544470114,3.3281748833,42.796741355
350,3.9648230631,0.9313051483,0.1711677724,0.0452161,3.785549227,46.3562709161
351,3.7893488254,0.0450268099,0.7565349611,0.2756069263,2.7449780431,42.3807440233
352,3.9713360439,0.0893769014,0.6668873394,0.2135129756,3.1234042679,43.4964280861
353,3.9253417094,0.0156784672,0.7953192084,0.2823109061,2.8171749348,41.0140876896
354,3.7629418208,0.5305497716,0.9014792321,0.602138742,1.4971287666,42.0554365189
355,3.999528734,0.9742175477,0.7076487279,0.7703090313,0.9186556293,40.3856682487
356,3.8308824131,0.35160409,0.1551871931,0.0422986959,3.668841083,51.4500298553
357,3.9282794806,0.3485349925,0.5876492804,0.8168681585,0.7193930554,42.9517148449
358,3.9137298113,0.6611771947,0.9433552116,0.5946710719,1.5863479092,49.5866445485
359,3.9781172527,0.0182950996,0.9943010731,0.507574555,1.9589261586,43.4458807372
360,3.9942355765,0.5622599001,0.4516108964,0.8700463975,0.5190653023,43.8232988295
361,3.9218916003,0.6798086033,0.8805449607,0.3403769249,2.5869701976,48.10945529
362,3.943937369,0.4836825865,0.6598390328,0.2124319956,3.1061188833,46.4352901044
363,3.8053924175,0.2002488015,0.4815731247,0.1486457453,3.2397370254,42.96995225
364,3.8660933539,0.8459582164,0.8310295832,0.6872075982,1.2092846258,46.1636743898
365,3.7901719164,0.1792192713,0.8236916793,0.3192323011,2.5802266141,40.452724019
366,3.7732405954,0.7088311086,0.4193967794,0.127374569,3.2926257009,42.4046600571
367,3.8516973874,0.9035990334,0.9629228387,0.5006257535,1.9234384806,53.9718736597
368,3.9505266296,0.5014298858,0.3016088668,0.9167175346,0.3290095972,42.0825527396
369,3.8639033597,0.0140826196,0.9640785329,0.4778407181,2.0175730038,42.2538373686
370,3.9292559415,0.0553704043,0.9534126677,0.5857637303,1.6276403239,45.9709025064
371,3.9831531064,0.9957572871,0.2441358883,0.9344052054,0.2612741099,41.722534468
372,3.9598368397,0.3314310314,0.3814411639,0.8920108479,0.4276194228,44.201665627
373,3.8281882732,0.8409830904,0.1584493974,0.0432617586,3.6625741161,49.0214441271
374,3.9071805359,0.6196957062,0.5090951766,0.845980742,0.6017810469,48.6863209848
375,3.940402032,0.9100994938,0.8935892739,0.3476063262,2.5706933579,43.336459488
376,3.9889937393,0.2299904834,0.575332104,0.8252231789,0.6971836452,45.467542367
377,3.9817921346,0.4797643721,0.2653470741,0.0717945727,3.6959210696,43.1541138857
378,3.7978348501,0.8574779635,0.9189000836,0.4102986674,2.2395882719,37.7342484719
379,3.9122672774,0.2572485037,0.9780244304,0.4967083619,1.9690114068,42.2152541485
380,3.7624173179,0.261724351,0.9366336586,0.5324861663,1.7589821441,42.4391398962
381,3.8705791188,0.7510447562,0.3095879935,0.0876711608,3.5312409545,45.0710805484
382,3.7621285761,0.3880780276,0.9089366546,0.4083577536,2.2258342022,39.6015222049
383,3.9709477972,0.1821483582,0.2505473445,0.0676750054,3.7022138836,47.4619538492
384,3.8409509643,0.5187973634,0.9596728706,0.5121270465,1.8738960911,53.9331558278
385,3.7996461547,0.0580091567,0.2882693382,0.0827080359,3.485384884,37.2293241581
386,3.8118491228,0.6396651107,0.7919194793,0.705543055,1.1224254476,42.5108962779
387,3.8862003892,0.0741219691,0.1971154524,0.0535942385,3.6779224386,46.6337863861
388,3.7737098028,0.0025243819,0.9432355701,0.5071306865,1.85994576,42.5343222372
389,3.7683330781,0.8914993947,0.4916270229,0.1542583776,3.1870361313,41.5174311426
390,3.9883801187,0.7173160633,0.3055547015,0.0836002266,3.654950637,44.6100123485
391,3.8911763931,0.951405455,0.1742670312,0.0469935751,3.7083161032,48.4736035987
392,3.8791476747,0.7639387381,0.9585271698,0.4461238944,2.1485672071,46.7281271745
393,3.8789266265,0.0813423952,0.7249104337,0.7512284097,0.9649667456,43.720254211
394,3.9117596285,0.9051489548,0.302612327,0.9155001292,0.3305431833,51.2206642184
395,3.8965804791,0.5600148705,0.9356962165,0.4006654903,2.3353551511,46.7830988215
396,3.9396008789,0.2675223081,0.7519672824,0.2568415654,2.9277476222,38.2936538263
397,3.8715247529,0.9959209814,0.6846630907,0.2295297637,2.9828945911,46.173297306
398,3.9114866698,0.6893576924,0.2144965857,0.058228126,3.6837281311,44.6909828705
399,3.8264205354,0.9641040768,0.9550508255,0.4798454902,1.9903298979,47.3990241747
400,3.8414128906,0.703065704,0.4894330146,0.8501290689,0.5757161265,51.0044291349
401,3.9824977097,0.3929133243,0.0663647843,0.0169514632,3.9149885463,42.4654885493
402,3.9013615975,0.9192352207,0.3551246234,0.101284332,3.5062147941,49.0708264832
403,3.7892159304,0.765646975,0.1897346273,0.0528672074,3.5888906657,37.6707144157
404,3.8764693499,0.2769367828,0.5702308246,0.8207794208,0.6947430823,44.1716043163
405,3.7716307463,0.3677126863,0.3663194395,0.109007606,3.3604943079,42.0011120423
406,3.8649009477,0.5763026898,0.9065908312,0.375783507,2.4125349156,48.2913969889
407,3.7791614766,0.0815258124,0.9055743341,0.3981328592,2.2745531126,39.6347103195
408,3.9530696943,0.4821156213,0.9450966776,0.6045027071,1.5634283628,44.9832324739
409,3.8157268301,0.6362016514,0.2863846391,0.0817342451,3.5038512782,36.9530738642
410,3.7890163805,0.3376577998,0.437179555,0.1330950407,3.2847170911,33.8338938598
411,3.9691351958,0.1255991761,0.4466979694,0.870752079,0.5130024724,46.4477667396
412,3.847097569,0.6304228407,0.9616780873,0.4949966869,1.942797018,52.0998092131
413,3.7706250018,0.6764991297,0.7330469654,0.2642245476,2.7743333167,39.6795703462
414,3.7851088154,0.7935253315,0.8921991992,0.3804715893,2.3449824486,38.6704570564
415,3.818296836,0.983896284,0.2601666532,0.0735458205,3.5374770621,40.8989103542
416,3.9611099908,0.0853362943,0.0948748631,0.024554509,3.8638468798,43.8383420753
417,3.8721444162,0.0513952633,0.120482551,0.0321487424,3.7476598427,49.8390553348
418,3.9461802021,0.1866581462,0.2891709817,0.079617682,3.6319944816,38.3662360327
419,3.826330562,0.1404787846,0.8157401139,0.6918561214,1.1790603403,45.6105651257
420,3.9471467204,0.3742051605,0.9830680193,0.46930613,2.0947265686,44.231511279
421,3.8162760653,0.9648341988,0.9379174376,0.434943964,2.1564098258,41.2679650705
422,3.7960012378,0.6297272206,0.653564499,0.7789769972,0.8390035924,40.77255943
423,3.9121940342,0.914556467,0.2079776957,0.0563350317,3.6918004595,45.4113178951
424,3.7674842775,0.9890308628,0.4209259632,0.1281478841,3.2846891388,39.8874244837
425,3.8636681417,0.1024986196,0.6673345535,0.2220080286,3.0059027944,40.6427569975
426,3.9145442026,0.8042449003,0.3551953132,0.8990772655,0.3950665053,43.1784617547
427,3.9343693815,0.0932667161,0.7158431008,0.2391285445,2.9935493577,46.27535228
428,3.8747188125,0.2846564546,0.943325244,0.4191077195,2.2507942474,40.6806198605
429,3.9101774904,0.8666140607,0.0898958541,0.0235445702,3.818114042,49.7118259838
430,3.9709226657,0.829887848,0.4601339726,0.866229664,0.5311916594,47.0663127676
431,3.7867584249,0.0306958827,0.2332298243,0.0659388185,3.5370640484,44.3361350243
432,3.8399025933,0.2587010371,0.4881084727,0.8505498454,0.5738740361,48.3699907758
433,3.8758267387,0.3206857035,0.2937819093,0.0826254853,3.5555846733,44.4977622362
434,3.8696503201,0.0096563476,0.9102845536,0.6215034892,1.4646491442,46.3527657303
435,3.9620158112,0.852316824,0.5862007406,0.8194445578,0.7153635167,44.8558658312
436,3.9857875857,0.5445485369,0.9301957359,0.3710742489,2.506764451,40.4797769811
437,3.8871134762,0.1823921535,0.3231074566,0.091493847,3.5314665104,47.0229012948
438,3.858727965,0.0754562354,0.9618911051,0.5268936025,1.8255888864,42.6544694528
439,3.8047127748,0.1873244678,0.7476713351,0.2687250547,2.7822911263,41.81377165
440,3.9319844969,0.9907424428,0.9056935403,0.6402139122,1.4146733195,38.9782618612
441,3.9260161362,0.0263512182,0.0718069298,0.0186373759,3.8528454978,47.5038189076
442,3.8456484091,0.0855316941,0.96139305,0.4977741878,1.9313838957,48.9933547279
443,3.777099737,0.2021795917,0.9374066774,0.4573573644,2.0496153561,42.192056707
444,3.8058334578,0.3358725005,0.6314264869,0.78998246,0.7992917804,39.3138416525
445,3.8123091909,0.1496288154,0.321576878,0.0930015421,3.4577585572,40.9509787834
446,3.9906543953,0.2335070883,0.2138698745,0.0568213482,3.7639000322,45.1437715469
447,3.928483695,0.5464810706,0.1797529819,0.0480667376,3.7396543001,41.4285691443
448,3.8194793637,0.6203187308,0.2281268267,0.0637973005,3.575806891,41.5181922764
449,3.7675582099,0.2325110225,0.8900156696,0.3826604568,2.3258626642,41.79109264
450,3.8844133259,0.3007212848,0.8120912881,0.2976737223,2.7281255521,48.8466175252
451,3.8363721656,0.1093540926,0.1528652215,0.0415747565,3.6768759268,43.971612219
452,3.8723971002,0.9968708369,0.4587357123,0.8626803233,0.5317563179,46.0994596052
453,3.8602212548,0.4215922366,0.9437298654,0.4256736193,2.2170269021,41.5369576827
454,3.8118906884,0.5421416313,0.8269456344,0.6818283698,1.2128354745,42.7642951514
455,3.8797978922,0.2658815732,0.4148263454,0.8782597309,0.4723276393,40.0953231051
456,3.9868230948,0.4379190765,0.8866404769,0.6661543523,1.3309835382,43.0383561579
457,3.9009507019,0.2837482941,0.9668132837,0.4535287829,2.1317572778,46.9415283738
458,3.8435477838,0.8835301895,0.4974589038,0.847236214,0.587154911,51.4316244075
459,3.937148052,0.7895367353,0.7853468093,0.7247865936,1.083555927,38.5419136413
460,3.8945401209,0.6235147792,0.8604915476,0.6704459476,1.2834614792,44.4347359926
461,3.7861846193,0.5627459273,0.8641250979,0.3524571405,2.4517168151,36.7098033156
462,3.9064068896,0.1815324995,0.5335143058,0.8367875043,0.6375744177,48.1915060971
463,3.8411820048,0.5491319893,0.4883258229,0.8505295266,0.5741432927,53.4448204347
464,3.9487696889,0.8710445964,0.9534688112,0.4075863479,2.3393050725,41.4330884112
465,3.8558965019,0.1712623389,0.4480957091,0.865772453,0.517567529,53.739560973
466,3.8718919194,0.5013174936,0.3098971251,0.0877350957,3.5321911115,48.4047725438
467,3.9514013971,0.9792591908,0.5633517005,0.8277650041,0.6805696034,47.626139268
468,3.8549641567,0.1397624909,0.5219706389,0.8385229639,0.6224881862,53.7302878836
469,3.9887540515,0.2708246153,0.0113241818,0.0028471335,3.9773975362,42.4241562834
470,3.8102716465,0.8310654406,0.6933415519,0.7608324442,0.9112933566,40.6773227186
471,3.8056628432,0.8785978133,0.7871275758,0.2922275577,2.6935432851,40.1640309206
472,3.7710202749,0.9964451299,0.4649160969,0.1440316792,3.2278738925,41.4563783718
473,3.8001324617,0.3845936845,0.5511001592,0.1759958372,3.1313249678,41.4679904536
474,3.9693158947,0.6610576015,0.9898958422,0.475241464,2.0829323977,44.9277637063
475,3.867890615,0.9671911061,0.7933958145,0.288159596,2.7533208182,48.5824353067
476,3.8602765446,0.2436378168,0.5997565456,0.8076260516,0.742616641,49.9935788743
477,3.8340461196,0.4714756506,0.9584506361,0.5039852696,1.9017433524,53.6120030445
478,3.9597967672,0.1405896264,0.2843422915,0.0778712213,3.6514425566,46.6514978335
479,3.8675758144,0.2265258289,0.7560006033,0.2664864828,2.8369191386,44.2037343255
480,3.8967277305,0.7570894645,0.3823179638,0.8897273819,0.429702369,44.6375594582
481,3.7716507135,0.9954085389,0.3942425541,0.1185918901,3.3243635264,40.9999442555
482,3.7900206837,0.3065587108,0.5423450898,0.1730415735,3.134189541,36.8004850489
483,3.9444404933,0.3987316174,0.6997295578,0.7694505453,0.9093886047,45.8847181643
484,3.8588115333,0.1188302913,0.200951164,0.0551134087,3.6461392764,47.5158255018
485,3.8621076006,0.6699656532,0.964150831,0.4811240882,2.0039546029,47.8058376357
486,3.8967237944,0.4482552204,0.8686237824,0.3354135607,2.5897097913,45.4917154672
487,3.7783714348,0.0971259616,0.3183802263,0.0928929835,3.4273872395,43.7294792467
488,3.8795645824,0.3162760842,0.9283014039,0.6035384403,1.5380982253,39.7955971973
489,3.8584045269,0.9143607105,0.9518149762,0.5575660079,1.7070893181,51.5658661059
490,3.7744651438,0.4261736034,0.6072910807,0.7985052669,0.7605348466,39.0219605216
491,3.950803354,0.3684957267,0.0506275542,0.0129830559,3.8995098534,42.0670950811
492,3.8415646655,0.9140900035,0.9592490416,0.5172425977,1.8545437787,47.0936023029
493,3.9530698589,0.1416711195,0.4823953815,0.8577281462,0.5624105769,46.0970142299
494,3.8095107043,0.7603965666,0.2040564195,0.0567901111,3.5931681681,41.3981581946
495,3.7912062984,0.7695389062,0.6974015836,0.7569972321,0.9212736243,37.307715675
496,3.9915941718,0.2233649686,0.0247720685,0.0062450597,3.9666664281,42.9869770269
497,3.804634697,0.3386311486,0.8952082367,0.3787322663,2.3636967759,43.3222666151
498,3.8209882823,0.8900561172,0.9451746408,0.4486572328,2.106674253,39.2681605472
499,3.9532782964,0.9691365358,0.1420552427,0.0373268212,3.8057149843,45.3283885783
